sw_sequential_random, 0.002198, 200,result 
sw_sequential_random, 0.008162, 400,result 
sw_sequential_random, 0.032508, 800,result 
sw_sequential_random, 0.050573, 1000,result 
sw_sequential_random, 0.207005, 2000,result 
